word,synonyms
poon,"['knorhaan', 'roodbaard', 'zeehaan']"
scepter,"['koningsstaf', 'rijksstaf']"
uitvoerbaar,['haalbaar']
diarree,"['buikloop', 'dunne', 'racekak', 'schijterij', 'spuitpoep']"
journaal,['nieuwsuitzending']
godheid,['god']
zestien,"['strafschopgebied', 'zestienmetergebied']"
stukken,['stuks']
eidooier,"['dooier', 'eierdooier', 'eigeel']"
dooier,"['eidooier', 'eierdooier', 'eigeel']"
pijn,['zeer']
buikpijn,['maagpijn']
leerkracht,"['leraar', 'onderwijzer', 'docent']"
ploeg,"['equipe', 'team']"
verduistering,['eclips']
precies,['loepzuiver']
nauwkeurigheid,"['accuratesse', 'nauwgezetheid', 'precisie', 'zorgvuldigheid']"
succesvol,['voorspoedig']
ervaring,"['inzicht', 'weten']"
exploitatie,['ontginning']
uitdrukking,['spreekwijze']
schrijftafel,"['bureau', 'schrijfbureau']"
eskader,"['smaldeel', 'vlootafdeling']"
overlijden,"['doodgaan', 'sterven', 'heengaan', 'insluimeren']"
geloof,"['geloofsovertuiging', 'religie']"
datum,"['dagtekening', 'datering']"
gelukkig,['happy']
vijzel,"['stampvat', 'mortier']"
veer,['pluim']
verdieping,"['etage', 'bouwlaag']"
verven,['schilderen']
verkoudheid,['kou']
elimineren,"['uitdrijven', 'uitschakelen', 'verwijderen']"
els,"['elzeboom', 'elzenstruik']"
emmer,['aker']
werknemer,['personeelslid']
onderneming,['bedrijf']
ziekte,"['aandoening', 'kwaal']"
bijeenkomst,['vergadering']
inenten,['vaccineren']
instellen,['aanstellen']
staat,"['borderel', 'lijst', 'tabel']"
jaargetijde,"['jaargetij', 'seizoen']"
vreemdeling,['allochtoon']
etter,['pus']
begunstigen,['bevoordelen']
riem,['gordel']
fax,"['facsimile', 'telefax', 'telefacsimile']"
koffer,"['valies', 'reiskist']"
fase,['stadium']
schijngestalte,['fase']
gemakkelijk,['makkelijk']
veter,"['nestel', 'rijgkoord', 'rijgsnoer']"
trouw,"['betrouwbaar', 'loyaal', 'volhardend', 'standvastig']"
wijsbegeerte,['filosofie']
einde,['eind']
financieel,"['pecuniair', 'geldelijk']"
fijn,"['dun', 'mager']"
handtekening,"['onderschrift', 'ondertekening', 'autogram', 'signatuur']"
uitspansel,"['firmament', 'hemel', 'zwerk']"
do,['ut']
lui,"['arbeidsschuw', 'werkschuw']"
sedert,['sinds']
bevorderen,['promoveren']
vork,"['vreetijzer', 'prakijzer']"
oven,"['dapur', 'tungku']"
marine,['marineblauw']
mislukking,['deconfiture']
toom,['tuig']
familie,['geslacht']
fantasie,['obraznost']
waarborg,"['borg', 'borgstelling', 'garantie', 'onderpand', 'pand', 'waarborging']"
bemiddeling,['mediatie']
verzameling,['collectie']
komedie,['blijspel']
amandel,"['tonsil', 'keelamandel']"
vermenigvuldiging,['multiplicatie']
aanvraag,['aanvrage']
aanvulling,['supplement']
abrikoos,['abrikozenboom']
aanmaning,['betalingsherinnering']
achterbuurt,"['volksbuurt', 'achterstandswijk', 'krachtwijk']"
begroting,"['budget', 'kostenraming']"
bespiegeling,['beschouwing']
zus,['zuster']
week,['slap']
verrassing,['surprise']
verdraagzaamheid,"['lankmoedigheid', 'lijdzaamheid', 'tolerantie']"
tragedie,['treurspel']
aangifte,['melding']
aanhaling,['citaat']
ademhaling,['respiratie']
advertentie,"['annonce', 'commercial']"
aanhankelijkheid,['aanhaligheid']
verlaging,"['vermindering', 'afname']"
afwijking,"['zieke', 'abnormale', 'verkeerde']"
belasting,['last']
activiteit,['bezigheid']
vereniging,['club']
belangstelling,"['interesse', 'aandacht']"
toelichting,['uitleg']
afasie,['stomheid']
terechtstelling,['executie']
schatting,['benadering']
schede,['vagina']
suggestie,"['voorstel', 'tip', 'wenk', 'propositie', 'offerte', 'idee', 'opzetje', 'hint']"
fysionomie,"['gelaatskunde', 'fysiognomie']"
achting,['waardering']
afgoderij,['idolatrie']
aflevering,['episode']
afpersing,['chantage']
consumptie,"['verorbering', 'vertering']"
afzondering,"['afscheiding', 'isolering', 'isolatie']"
agenda,['program']
bedrijf,"['onderneming', 'organisatie']"
annexatie,['inlijving']
antenne,"['taster', 'voelspriet', 'voelhoorn']"
appendicitis,['blindedarmontsteking']
pinda,"['aardnoot', 'grondnoot', 'olienoot', 'apennoot']"
ark,['woonboot']
kunstenares,['artieste']
artillerie,['geschut']
medicijn,"['geneesmiddel', 'medicament']"
verzekering,['assurantie']
aster,['astra']
atmosfeer,['dampkring']
sterrenkunde,['astronomie']
sterrenwichelarij,['astrologie']
astrologie,['sterrenwichelarij']
averij,"['avarij', 'haverij']"
luchtvaart,['luchtverkeer']
appelmoes,['appelspijs']
baar,['katafalk']
baarmoeder,"['uterus', 'moederschoot', 'schoot']"
baat,"['voordeel', 'nut', 'winst']"
bagage,"['last', 'vracht']"
ballpoint,"['balpen', 'bic']"
balpen,['ballpoint']
batterij,['accu']
corruptie,"['omkoping', 'omkoperij']"
bedoeling,['intentie']
paardenbloem,['molsla']
televisie,"['televisieapparaat', 'televisietoestel', 'kleurentelevisietoestel', 'tv', 'kijkbuis', 'buis']"
biet,"['kroot', 'snijbietblad', 'strandbiet', 'suikerbiet', 'voederbiet']"
begeleiding,['accompagnement']
begraafplaats,['kerkhof']
bekeuring,"['boete', 'verkeersboete', 'bon']"
boete,['bekeuring']
belediging,"['affront', 'insult', 'krenking', 'schoffering']"
lening,['krediet']
ontwikkeling,"['aangroei', 'aanwas', 'accres', 'evolutie', 'gestalte', 'groei', 'ontwikkelingsgang', 'proces', 'toename', 'verloop', 'vermeerdering', 'wordingsproces']"
berekening,['calculatie']
warenhuis,"['magazijn', 'supermarkt']"
berisping,['standje']
beschaving,['civilisatie']
besnijdenis,['circumcisie']
longontsteking,['pneumonie']
bestuur,"['leiding', 'directie', 'management']"
semantiek,['betekenisleer']
stommiteit,"['stompzinnigheid', 'stupiditeit']"
bericht,['bekendmaking']
inontvangstneming,['inontvangstname']
beurs,"['geldbuidel', 'portemonnee']"
bevalling,"['verlossing', 'baring']"
bevattingsvermogen,['begripsvermogen']
bevolking,['populatie']
plaats,['locatie']
beweegreden,"['motief', 'drijfveer']"
bewind,['regering']
rolverdeling,"['cast', 'rolbezetting']"
inspiratie,"['bezieling', 'ingeving']"
bezieling,"['motivering', 'inspiratie', 'toewijding', 'aanblazing', 'gedrevenheid', 'schwung', 'enthousiasme']"
bezorgdheid,['ongerustheid']
loon,"['arbeidsloon', 'bezoldiging', 'gage', 'salaris', 'traktement', 'werkloon', 'soldij', 'wedde']"
bierbrouwerij,['brouwerij']
bies,['czart']
bijenteelt,"['imkerij', 'apicultuur']"
wielersport,['fietssport']
bijlage,['appendix']
bijziendheid,['myopie']
binnenkant,['binnenzijde']
pagina,['bladzijde']
bladzijde,['pagina']
bereik,['actieradius']
aluminium,['aluminum']
ongeluk,"['ongeval', 'ramp']"
gezicht,['gelaat']
onderwijs,['onderricht']
feest,"['festiviteit', 'fuif', 'partij']"
ziekenhuis,"['hospitaal', 'gasthuis']"
draaiorgel,['pierement']
begrip,['concept']
erf,['hoornbloem']
brood,['mik']
abattoir,['slachthuis']
abuis,['dwaling']
verkleinwoord,"['diminutief', 'verkleinvorm']"
pseudoniem,['schuilnaam']
aangrijpingspunt,"['basispunt', 'uitgangspunt', 'vertrekpunt']"
aanknopingspunt,['bevestigingspunt']
beeldscherm,['monitor']
sein,"['teken', 'signaal']"
signaal,"['gebaar', 'sein', 'teken', 'wenk']"
beschot,['lambrisering']
speeksel,"['spuug', 'sputum', 'fluim']"
stadhuis,"['gemeentehuis', 'raadhuis']"
periode,"['episode', 'epoche', 'fase', 'interbellum', 'interim', 'interval', 'tijdsgewricht', 'tijdsinterval', 'tijdspanne', 'tijdsruimte', 'tijdvak', 'tussenpoos', 'tussentijd']"
weer,['weder']
slachtoffer,"['dupe', 'pineut']"
weekend,"['weekeinde', 'weekwisseling']"
zink,['cornetto']
zuur,"['pyrosis', 'zuurbrand', 'zuurbranden']"
achtervoegsel,['suffix']
akkoord,"['deal', 'eenstemmigheid', 'entente', 'overeenkomst']"
bestand,['computerbestand']
kwikzilver,['kwik']
wasmiddel,['reinigingsmiddel']
alternatief,['mogelijkheid']
bureau,"['schrijftafel', 'schrijfbureau']"
album,['plaat']
huisraad,"['meubels', 'meubilair', 'huisgerief']"
anker,['poolstuk']
apennootje,"['aardnoot', 'pinda', 'pindanoot']"
apparaat,['organisatie']
aquarium,"['visbak', 'vistank']"
Masai,['Maasai']
arbeidsloon,['salaris']
asbest,['osinek']
husky,['poolhond']
kleurloos,['achromatisch']
axioma,"['grondstelling', 'postulaat']"
azuur,"['ultramarijn', 'ultramarijnblauw']"
albast,['alabaster']
amandelspijs,['amandelpers']
asfalt,['aspalt']
bakbeest,"['gevaarte', 'kolos']"
faillissement,"['bankroet', 'deconfiture']"
bankroet,['faillissement']
gave,['talent']
beginsel,"['principe', 'stelregel', 'grondslag']"
kerkhof,['begraafplaats']
behangselpapier,"['behang', 'behangpapier']"
beheer,"['administratie', 'bestuur']"
beleid,"['behoedzaamheid', 'fijnzinnigheid', 'omzichtigheid', 'politiek', 'staatkunde', 'voorzichtigheid', 'aanpak']"
bestek,['tafelgerei']
seminarie,['seminarium']
ivoor,['ivoorkleurig']
bevel,"['order', 'machtwoord', 'bevelschrift', 'commando', 'instructie', 'eis', 'dictum', 'sommatie']"
wild zwijn,"['ever', 'everzwijn']"
eigendom,['eigendomsrecht']
rapport,"['analyse', 'verslag']"
bijvoegsel,"['appendix', 'supplement']"
bindvlies,['conjunctiva']
touw,"['koord', 'koorde']"
bindtouw,['marlijn']
bisdom,['diocees']
geel,['frons']
karmozijnrood,['karmijnrood']
lila,"['fuchsia', 'fuchsiakleurig', 'magenta']"
marineblauw,['marine']
roze,['rose']
turkoois,['turquoise']
ultramarijn,"['ultramarijnblauw', 'azuur']"
vermiljoen,['cinnaber']
paars,['purper']
bisam,['muskus']
cyaan,"['cyanogeen', 'dicyaan', 'oxalonitril']"
lavendel,['lavendelkleurig']
schuimwijn,['bubbeltjeswijn']
struisvogel,['struis']
afschaffen,['wegdoen']
laag,['stratum']
dageraad,"['ochtendgloren', 'morgenstond', 'ochtendschemering']"
volwassen,['volgroeid']
luchthaven,"['vliegveld', 'vlieghaven', 'vliegbasis']"
punt,"['stip', 'spikkel']"
chemisch,['scheikundig']
verbaal,['bekeuring']
dus,['daarom']
lever,['hati']
hoofd,"['bol', 'harses', 'kanis', 'kersenpit', 'knar', 'kop']"
wenen,['huilen']
huilen,"['wenen', 'krijten', 'schreien']"
spuug,"['speeksel', 'sputum', 'fluim']"
sputum,"['spuug', 'speeksel', 'fluim']"
fluim,"['speeksel', 'sputum', 'spuug']"
kind,['jonk']
klimmen,"['stijgen', 'groeien']"
sterven,"['overlijden', 'doodgaan', 'omkomen', 'sneven', 'expireren']"
vleugel,"['vleugelpiano', 'piano', 'pianoforte']"
vet,['smeer']
steen,"['geel', 'frons', 'trichomoniasis']"
mor,['moder']
more,['oggend']
hemel,"['hoogte', 'lucht', 'firmament', 'uitspansel', 'zwerk']"
fabel,"['vertelsel', 'verhaal', 'bedenksel', 'fictie', 'verdichting', 'verdichtsel']"
renpaard,['koerspaard']
pies,['urine']
bliksem,"['hemelvuur', 'weerlicht']"
accordeon,['trekharmonica']
aanvaarden,"['accepteren', 'beginnen', 'ondernemen']"
ver,"['mirar', 'observar', 'distinguir']"
alt,"['bejahrt', 'betagt', 'greis']"
hoog,['schel']
sfeer,['bol']
liefde,"['affectie', 'genegenheid', 'hartstocht', 'passie']"
zijkant,['zijde']
keer,['maal']
zegen,"['sleepnet', 'treil']"
venster,"['patrijspoort', 'raam']"
maal,['keer']
worm,"['aardworm', 'pier', 'regenworm', 'wurm']"
glimworm,"['vuurvlieg', 'gloeiworm']"
oud,['bejaard']
snor,"['knevel', 'moustache']"
waterfiets,['trapboot']
patroon,"['mal', 'model']"
blik,['trommel']
eind,['end']
bom,"['bommoeder', 'bomvrouw']"
Bonaire,"['Boneiro', 'Boneiru']"
boor,['borium']
treksprinkhaan,['wetenschappelijk']
schaden,['deren']
ecoduct,"['wildviaduct', 'ecopassage', 'wildwissel', 'natuurbrug', 'dierenviaduct']"
verklaren,"['duiden', 'uitleggen', 'ophelderen']"
koude,['kou']
grens,"['limiet', 'schreef']"
bron,"['oorsprong', 'oorzaak', 'wel', 'welput']"
krachtig,['sterk']
rijksdaalder,"['riks', 'knaak']"
voetbal,['voetbalsport']
geschenk,['cadeau']
toen,['wanneer']
mondeling,['oraal']
herfst,"['eindfase', 'najaar']"
toestaan,"['tolereren', 'gedogen', 'permitteren']"
elkaar,['elkander']
ouwel,['hostie']
peetvader,"['peetoom', 'peter']"
uitwendig,['extern']
heiden,['heides']
kosten,['vereisen']
geologie,['aardkunde']
leiding,['leidinggeven']
gezaghebber,['regeerder']
reus,['gigant']
glas,"['drinkglas', 'ruit', 'wijnglas']"
wereldbol,['globe']
gouverneur,['stadhouder']
goal,['branka']
golf,['Gerard']
genot,"['genieting', 'geneugte']"
graveur,['graveerder']
gratis,['kosteloos']
krabben,"['krassen', 'schrapen']"
griep,['influenza']
ham,['den']
gapen,['geeuwen']
tuinman,"['hovenier', 'tuinier', 'tuinder']"
maken,"['construeren', 'fabriceren']"
oefenen,['uitproberen']
wond,['wonde']
strijkijzer,['strijkbout']
Guatemalteek,['Guatemalaan']
guayave,['guave']
hobo,"['landloper', 'zwerver']"
eer,['eerdat']
stelen,"['gappen', 'jatten', 'klauwen', 'pikken']"
hotel,['Hendrik']
jood,['semiet']
rechter,['richter']
spelen,['spellen']
hoepel,['hoelahoep']
rechtvaardigheid,"['billijkheid', 'gerechtigheid']"
draad,"['lijn', 'verhaallijn']"
ontsteking,['inflammatie']
onvoldaan,['onbevredigd']
brandstichter,['pyromaan']
inspireren,"['bezielen', 'inboezemen']"
installeren,"['aanleggen', 'inrichten']"
installatie,"['inauguratie', 'inwijding']"
instantie,"['instelling', 'institutie']"
intelligent,"['smart', 'bright']"
invoeren,['inleiden']
investering,['belegging']
reeds,"['al', 'alreeds', 'alvast', 'bereids']"
kabel,"['tros', 'kabeltros', 'scheepstros', 'sleeptros']"
hoorn,['gewei']
ketting,['keten']
kas,['adale']
doodskist,"['doodkist', 'grafkist', 'lijkkist']"
vallen,"['afvallen', 'neervallen', 'verschieten']"
karnemelk,['botermelk']
onpartijdig,['neutraal']
beletten,"['hinderen', 'verhinderen']"
indruk,['impressie']
voetpad,['wandelpad']
overal,"['alom', 'allerwegen']"
huig,['uvula']
kant,"['kantkleur', 'kantkleurig']"
kandelaar,['kaarshouder']
gangreen,['koudvuur']
moe,"['ma', 'mama']"
huwelijk,['echt']
kast,"['kijkbuis', 'buis']"
ingeval,['indien']
veldbed,['stretcher']
katrol,['blok']
katoen,['boomwol']
kanon,['vlakbaangeschut']
klinker,['vocaal']
kantoorbediende,['klerk']
kreupel,['mank']
hoeveelheid,"['grootheid', 'kwantiteit', 'sterkte', 'aantal']"
geschikt,['bruikbaar']
kapelaan,['parochievicaris']
kapitein,['ritmeester']
race,['track']
lading,"['transportlading', 'last', 'vracht']"
tandvlees,['gingiva']
duur,"['kost', 'kostbaar', 'prijzig']"
ricinus,['wonderboom']
brief,"['epistel', 'missive', 'schrijven']"
hut,"['kot', 'hok']"
willen,['wensen']
die,['dat']
koorts,['pirexie']
breken,"['schenden', 'stukslaan', 'verbrijzelen']"
kiel,['plectrum']
kilo,"['duizend', 'kilogram', 'kg']"
scheikundige,['chemicus']
kies,['molaar']
kietelen,"['kielen', 'kittelen']"
afnemen,"['afpakken', 'ontnemen']"
spijker,"['draadnagel', 'nagel']"
schelp,"['schelpkleur', 'schelpkleurig']"
matras,['kasur']
college,"['les', 'verhandeling', 'voordracht']"
collectief,"['groep', 'groepering', 'gemeenschap', 'collectivum', 'vereniging']"
column,['cursiefje']
strijd,['gevecht']
praten,['spreken']
handel,['commercie']
begeleiden,"['accompagneren', 'escorteren']"
maatschappij,"['bedrijf', 'vennootschap']"
mededingen,['concurreren']
gecompliceerd,"['complex', 'ingewikkeld']"
gedrag,['gedraging']
beurtbalkje,['divider']
Romansh,['Retoromaans']
=/Kx'au//'ein,"['Auen', 'Kaukau', 'Koko']"
slag,"['strijd', 'kamp', 'veldslag']"
zwanger,['baerig']
schol,['pladijs']
graaf,['grafe']
verbinding,['connectie']
middelmatig,['gemiddeld']
meter,['teller']
moker,['vuist']
muur,"['wand', 'weeg', 'wal']"
muziek,['bladmuziek']
muzikant,['musicus']
niets,['nada']
natuur,"['aard', 'geaardheid', 'inborst', 'karakter', 'wezen']"
bewolkt,['betrokken']
nooit,['nimmer']
of,['oftewel']
organist,"['orgelspeler', 'orgelist']"
hoogmoed,['eigenwaan']
urinaal,['ondersteek']
orkaan,"['cycloon', 'tyfoon']"
nalatigheid,['negligentie']
nijptang,"['nijper', 'trektang']"
nest,['nesta']
recht,"['haaks', 'loodrecht']"
niezen,['niesen']
acht,['aachte']
beledigen,"['krenken', 'schofferen']"
kleren,"['kleden', 'klederen']"
linnen,['lijnwaad']
pantoffel,['slof']
papier,"['akte', 'bescheid', 'document', 'schriftuur', 'stuk']"
spreken,['praten']
tegenhouden,['aanhouden']
zonnescherm,['parasol']
parlement,['volksvertegenwoordiging']
gedeeltelijk,['partieel']
gedeelte,['deel']
partij,"['festiviteit', 'fuif']"
postbode,"['brievenbesteller', 'postbeambte', 'postbesteller']"
bijzonder,['speciaal']
mededelen,['berichten']
voorbijgaan,['passeren']
pet,['klak']
puist,['pukkel']
gevaarlijk,"['link', 'onveilig']"
pen,['slagpen']
tang,"['feeks', 'furie', 'haaibaai', 'harpij', 'helleveeg', 'xantippe']"
verliezen,"['kwijtraken', 'kwijtspelen']"
omkomen,['verongelukken']
veroorloven,['permitteren']
volharding,['persistentie']
gewicht,['zwaarte']
rekest,['rekwest']
piano,['pianoforte']
gierig,"['krenterig', 'vrekkig', 'hebzuchtig', 'inhalig', 'schraperig']"
schilderen,['verven']
tekenen,['tekens']
schilder,['verver']
piraat,"['zeerover', 'kaper']"
visser,['visserman']
gevangenis,"['gevang', 'bajes', 'nor']"
peterselie,"['pieterselie', 'tuinpeterselie']"
plavuis,['vloertegel']
lijmen,"['kleven', 'plakken']"
plan,['flad']
plant,['factory']
planten,['poten']
moestuin,['groentetuin']
duidelijk,['helder']
kennelijk,"['blijkbaar', 'klaarblijkelijk']"
zelfmoord,['zelfdoding']
lijfwacht,['persoonsbeveiliger']
plotseling,"['opeens', 'ineens', 'plots', 'pardoes']"
brand,"['fik', 'hens']"
godslasterlijk,['blasfemisch']
althans,['tenminste']
afschuwelijk,['verschrikkelijk']
duisternis,['donkerte']
aangezien,"['omdat', 'daar']"
belendend,"['aangrenzend', 'aanliggend', 'aanpalend']"
aanhoudend,"['chronisch', 'langdurig']"
redelijk,"['rationaal', 'rationeel', 'tamelijk', 'behoorlijk']"
vormsel,['confirmatie']
cochenille,"['karmijn', 'karmijnzuur']"
medeklinker,['consonant']
raadplegen,['consulteren']
tegen,"['anti', 'contra']"
tegengaan,['bestrijden']
koor,"['zangkoor', 'rei']"
krant,"['courant', 'dagblad', 'gazet']"
hoveling,['knecht']
gordijn,['voorhang']
naaien,"['batsen', 'copuleren', 'neuken', 'seksen']"
hok,['kooi']
zorgvuldig,"['nauwgezet', 'nauwkeurig']"
halsketting,"['collier', 'halssnoer']"
kraag,"['lubbenkraag', 'molenkraag', 'molensteenkraag']"
schepping,['creatie']
schuldeiser,['crediteur']
deurkruk,['kruk']
creools,['creooltaal']
kruis,"['crucifix', 'kruisbeeld']"
cognossement,['vrachtbrief']
bekend,['befaamd']
raadgever,"['adviseur', 'mentor', 'raadsman']"
rennen,"['race', 'ren', 'wedstrijd']"
gang,"['galerij', 'kanaal', 'buis', 'tunnel']"
stroom,['elektriciteit']
krom,"['gebogen', 'onrecht', 'scheef']"
strot,['adamsappel']
mes,['mit']
kwik,['kwikzilver']
huid,['vel']
limoen,['limoenkleurig']
lantaarn,['torenlantaarn']
laat,"['horige', 'halfvrije']"
crediteur,['schuldeiser']
bochel,['scoliose']
combineren,"['betrekken', 'koppelen', 'relateren', 'samenvoegen', 'samenbrengen', 'samenstellen', 'verenigen']"
maaltijd,['maal']
kopen,"['aanschaffen', 'overnemen']"
schoonzuster,"['schoonzus', 'zwagerin']"
lichaam,['lijf']
cursus,['leergang']
looier,['leerlooier']
dief,['boef']
lei,['leidak']
leest,"['figuur', 'gestalte', 'lichaamsvorm', 'postuur', 'taille']"
likdoorn,['eksteroog']
letter,['karakter']
wissel,['wisselbrief']
beperken,['begrenzen']
limonade,['kwast']
lijnzaad,['vlaszaad']
machinist,['treinbestuurder']
onderwijzer,"['docent', 'leraar', 'leerkracht', 'onderwijsgevende']"
magistraat,['rechter']
moslim,"['islamiet', 'mohammedaan', 'muzelman']"
islam,['mohammedanisme']
mishandelen,"['maltraiteren', 'pijnigen']"
tuberculose,"['ftisis', 'longtering', 'tbc', 'tering', 'tb']"
zodat,['waardoor']
boter,['roomboter']
markies,['markgraaf']
alhoewel,"['hoewel', 'ofschoon']"
middel,['medicijn']
communicatiemiddel,['communicatiemedium']
werktuigkunde,['werktuigbouwkunde']
aanmelden,['inloggen']
geest,"['spook', 'fantoom']"
middag,['noen']
metselaar,['metser']
doelstelling,['streefdoel']
meteorologie,['weerkunde']
weerkundig,['meteorologisch']
vuist,['moker']
moment,"['ogenblik', 'tijdstip']"
zedenleer,"['ethica', 'ethiek', 'moraal', 'zedenkunde']"
motief,"['beweegreden', 'drijfveer', 'reden']"
motorfiets,['motor']
stom,['dom']
meubels,['meubelen']
meubelstuk,['meubel']
zilver,['zilverkleurig']
platform,['plankier']
stap,['pas']
omdat,"['daar', 'aangezien', 'vermits']"
na,['voorbij']
erfzonde,['oerzonde']
piccolo,['piccolofluit']
verontreinigen,['vervuilen']
oogappel,['pupil']
vergeven,['vergiftigen']
eerst,['direct']
aanwezig,['present']
bevallig,"['aanminnig', 'aantrekkelijk', 'beminnelijk', 'bekoorlijk', 'innemend', 'liefelijk', 'mooi', 'schattig']"
goddelijk,['heerlijk']
beklaagde,"['aangeklaagde', 'beschuldigde', 'betichte']"
aarddraad,['aardleiding']
aardappelsalade,['aardappelsla']
aanbevelenswaardig,"['aanbevelenswaard', 'recommandabel', 'aanbevelingswaardig', 'raadzaam']"
toename,['toeneming']
aanlokkelijk,"['aantrekkelijk', 'bekoorlijk', 'bevallig', 'verleidelijk']"
achteloos,"['slordig', 'onverschillig', 'onoplettend', 'nonchalant', 'onnadenkend', 'respectloos', 'zorgeloos']"
achterdochtig,"['argwanend', 'wantrouwig']"
bezitten,['hebben']
vermogen,"['bekwaamheid', 'competentie', 'potentieel']"
waarschijnlijk,"['aannemelijk', 'plausibel', 'vermoedelijk', 'geloofwaardig', 'acceptabel']"
probleem,"['belemmering', 'dilemma', 'hindernis', 'moeilijkheid', 'obstakel']"
problematisch,['problematiek']
profeet,['ziener']
programma,['computerprogramma']
vagevuur,"['purgatorium', 'louteringsberg']"
pus,['etter']
poes,"['kat', 'huiskat']"
abces,"['etterbuil', 'ettergezwel']"
kansel,['preekstoel']
pers,['rooiblou']
voorzitter,['preses']
lente,"['lentetijd', 'voorjaar']"
